create_date,create_hour,start_geo_id,end_geo_id,demand_count
2017-08-02,9,140,65,2
2017-08-02,9,140,88,1
2017-08-02,9,140,92,1
2017-08-02,9,140,210,2
2017-08-02,9,143,56,1
2017-08-02,9,143,284,1
2017-08-02,9,146,15,1
2017-08-02,9,146,24,1
2017-08-02,9,149,2,1
2017-08-02,9,149,8,1
2017-08-02,9,149,38,1
2017-08-02,9,149,72,1
2017-08-02,9,150,70,1
2017-08-02,9,150,74,1
2017-08-02,9,158,6,1
2017-08-02,9,158,24,2
2017-08-02,9,158,61,1
2017-08-02,9,158,101,1
2017-08-02,9,159,21,1
2017-08-02,9,163,52,1
2017-08-02,9,168,49,1
2017-08-02,9,168,190,1
2017-08-02,9,171,96,1
2017-08-02,9,186,29,1
2017-08-02,9,186,79,1
2017-08-02,9,189,3,1
2017-08-02,9,189,9,1
2017-08-02,9,191,47,1
2017-08-02,9,191,95,1
2017-08-02,9,191,99,2
2017-08-02,9,194,19,1
2017-08-02,9,194,22,1
2017-08-02,9,198,1,1
2017-08-02,9,198,109,1
2017-08-02,9,204,31,1
2017-08-02,9,207,38,2
2017-08-02,9,218,6,1
2017-08-02,9,218,97,1
2017-08-02,9,223,55,1
2017-08-02,9,231,9,1
2017-08-02,9,232,119,1
2017-08-02,9,252,412,1
2017-08-02,9,306,10,1
2017-08-02,9,322,61,1
2017-08-02,9,332,47,1
2017-08-02,9,387,24,1
2017-08-02,11,0,6,1
2017-08-02,11,0,8,1
2017-08-02,11,0,26,1
2017-08-02,11,0,72,1
2017-08-02,11,1,1,1
2017-08-02,11,1,8,1
2017-08-02,11,1,9,6
2017-08-02,11,1,13,1
2017-08-02,11,1,17,2
2017-08-02,11,1,24,2
2017-08-02,11,1,27,2
2017-08-02,11,1,64,1
2017-08-02,11,1,89,1
2017-08-02,11,1,109,1
2017-08-02,11,1,158,1
2017-08-02,11,1,195,1
2017-08-02,11,2,24,1
2017-08-02,11,3,3,1
2017-08-02,11,3,6,1
2017-08-02,11,3,38,1
2017-08-02,11,3,41,1
2017-08-02,11,3,184,1
2017-08-02,11,5,9,1
2017-08-02,11,5,19,1
2017-08-02,11,5,22,1
2017-08-02,11,5,23,1
2017-08-02,11,5,24,1
2017-08-02,11,5,26,1
2017-08-02,11,5,34,1
2017-08-02,11,5,55,1
2017-08-02,11,5,88,1
2017-08-02,11,6,1,2
2017-08-02,11,6,2,1
2017-08-02,11,6,6,5
2017-08-02,11,6,9,2
2017-08-02,11,6,15,4
2017-08-02,11,6,18,1
2017-08-02,11,6,19,1
2017-08-02,11,6,20,1
2017-08-02,11,6,21,1
2017-08-02,11,6,22,1
2017-08-02,11,6,24,4
2017-08-02,11,6,27,2
2017-08-02,11,6,33,1
2017-08-02,11,6,41,2
2017-08-02,11,6,46,1
2017-08-02,11,6,47,1
2017-08-02,11,6,48,1
2017-08-02,11,6,51,1
2017-08-02,11,6,55,1
2017-08-02,11,6,60,1
2017-08-02,11,6,70,1
2017-08-02,11,6,72,2
2017-08-02,11,6,76,2
2017-08-02,11,6,77,1
2017-08-02,11,6,88,1
2017-08-02,11,6,146,1
2017-08-02,11,6,152,1
2017-08-02,11,6,207,1
2017-08-02,11,8,9,1
2017-08-02,11,8,22,1
2017-08-02,11,8,36,1
2017-08-02,11,8,64,1
2017-08-02,11,9,1,1
2017-08-02,11,9,3,1
2017-08-02,11,9,6,2
2017-08-02,11,9,9,2
2017-08-02,11,9,15,2
2017-08-02,11,9,16,1
2017-08-02,11,9,17,1
2017-08-02,11,9,22,1
2017-08-02,11,9,24,1
2017-08-02,11,9,27,2
2017-08-02,11,9,29,3
2017-08-02,11,9,39,4
2017-08-02,11,9,41,1
2017-08-02,11,9,63,1
2017-08-02,11,9,79,2
2017-08-02,11,9,88,1
2017-08-02,11,9,93,1
2017-08-02,11,9,135,2
2017-08-02,11,10,8,1
2017-08-02,11,10,10,4
2017-08-02,11,10,15,2
2017-08-02,11,10,16,1
2017-08-02,11,10,24,1
2017-08-02,11,10,25,1
2017-08-02,11,10,39,1
2017-08-02,11,10,55,1
2017-08-02,11,10,61,1
2017-08-02,11,10,64,1
2017-08-02,11,10,72,1
2017-08-02,11,10,77,2
2017-08-02,11,10,90,1
2017-08-02,11,10,107,1
2017-08-02,11,10,118,1
2017-08-02,11,10,332,1
2017-08-02,11,10,469,1
2017-08-02,11,13,6,1
2017-08-02,11,13,9,2
2017-08-02,11,13,12,1
2017-08-02,11,13,13,1
2017-08-02,11,13,17,1
2017-08-02,11,13,24,1
2017-08-02,11,13,29,2
2017-08-02,11,13,41,1
2017-08-02,11,13,70,1
2017-08-02,11,13,76,1
2017-08-02,11,13,135,1
2017-08-02,11,14,19,1
2017-08-02,11,14,34,1
2017-08-02,11,14,55,1
2017-08-02,11,14,56,1
2017-08-02,11,14,64,1
2017-08-02,11,14,65,1
2017-08-02,11,14,76,2
2017-08-02,11,14,86,1
2017-08-02,11,14,101,1
2017-08-02,11,15,1,4
2017-08-02,11,15,3,1
2017-08-02,11,15,6,2
2017-08-02,11,15,15,1
2017-08-02,11,15,16,2
2017-08-02,11,15,19,2
2017-08-02,11,15,24,2
2017-08-02,11,15,26,1
2017-08-02,11,15,39,3
2017-08-02,11,15,41,1
2017-08-02,11,15,55,1
2017-08-02,11,15,61,1
2017-08-02,11,15,70,1
2017-08-02,11,15,72,1
2017-08-02,11,15,76,2
2017-08-02,11,15,86,1
2017-08-02,11,15,99,1
2017-08-02,11,15,154,1
2017-08-02,11,16,6,1
2017-08-02,11,16,16,4
2017-08-02,11,16,24,1
2017-08-02,11,16,26,1
2017-08-02,11,16,31,1
2017-08-02,11,16,34,3
2017-08-02,11,16,41,1
2017-08-02,11,16,47,1
2017-08-02,11,16,50,1
2017-08-02,11,16,55,1
2017-08-02,11,16,56,1
2017-08-02,11,16,59,1
2017-08-02,11,16,61,1
2017-08-02,11,16,70,1
2017-08-02,11,16,86,1
2017-08-02,11,16,88,1
2017-08-02,11,16,90,1
2017-08-02,11,16,135,1
2017-08-02,11,16,140,1
2017-08-02,11,17,1,1
2017-08-02,11,17,9,2
2017-08-02,11,17,13,2
2017-08-02,11,17,17,1
2017-08-02,11,17,18,3
2017-08-02,11,17,22,1
2017-08-02,11,17,24,1
2017-08-02,11,17,26,1
2017-08-02,11,17,41,1
2017-08-02,11,17,61,1
2017-08-02,11,17,90,1
2017-08-02,11,18,0,1
2017-08-02,11,18,5,1
2017-08-02,11,18,6,1
2017-08-02,11,18,8,1
2017-08-02,11,18,16,1
2017-08-02,11,18,18,5
2017-08-02,11,18,22,2
2017-08-02,11,18,24,1
2017-08-02,11,18,30,1
2017-08-02,11,18,51,1
2017-08-02,11,18,55,1
2017-08-02,11,18,60,1
2017-08-02,11,18,62,1
2017-08-02,11,18,72,1
2017-08-02,11,18,102,1
2017-08-02,11,18,108,1
2017-08-02,11,18,347,1
2017-08-02,11,19,14,1
2017-08-02,11,19,15,1
2017-08-02,11,19,16,3
2017-08-02,11,19,17,1
2017-08-02,11,19,19,5
2017-08-02,11,19,22,1
2017-08-02,11,19,48,1
2017-08-02,11,19,55,1
2017-08-02,11,19,56,1
2017-08-02,11,19,72,2
2017-08-02,11,20,9,1
2017-08-02,11,20,10,1
2017-08-02,11,20,24,2
2017-08-02,11,20,30,1
2017-08-02,11,20,50,1
2017-08-02,11,20,57,1
2017-08-02,11,20,70,1
2017-08-02,11,20,72,1
2017-08-02,11,21,9,1
2017-08-02,11,21,14,1
2017-08-02,11,21,16,3
2017-08-02,11,21,18,1
2017-08-02,11,21,21,1
2017-08-02,11,21,60,1
2017-08-02,11,21,61,1
2017-08-02,11,21,63,1
2017-08-02,11,21,76,1
2017-08-02,11,21,79,1
2017-08-02,11,21,138,1
2017-08-02,11,21,151,1
2017-08-02,11,21,167,1
2017-08-02,11,21,367,1
2017-08-02,11,22,1,3
2017-08-02,11,22,6,1
2017-08-02,11,22,8,2
2017-08-02,11,22,21,1
2017-08-02,11,22,22,4
2017-08-02,11,22,24,7
2017-08-02,11,22,26,1
2017-08-02,11,22,27,1
2017-08-02,11,22,39,2
2017-08-02,11,22,60,1
2017-08-02,11,22,109,1
2017-08-02,11,22,118,1
2017-08-02,11,22,168,1
2017-08-02,11,23,21,1
2017-08-02,11,23,64,1
2017-08-02,11,24,2,1
2017-08-02,11,24,6,2
2017-08-02,11,24,8,1
2017-08-02,11,24,9,1
2017-08-02,11,24,10,1
2017-08-02,11,24,13,1
2017-08-02,11,24,15,3
2017-08-02,11,24,16,1
2017-08-02,11,24,18,1
2017-08-02,11,24,22,5
2017-08-02,11,24,24,6
2017-08-02,11,24,26,2
2017-08-02,11,24,27,5
2017-08-02,11,24,34,2
2017-08-02,11,24,39,1
2017-08-02,11,24,41,1
2017-08-02,11,24,55,3
2017-08-02,11,24,60,3
2017-08-02,11,24,72,4
2017-08-02,11,24,76,1
2017-08-02,11,24,79,1
2017-08-02,11,24,99,1
2017-08-02,11,24,135,1
2017-08-02,11,25,39,1
2017-08-02,11,25,41,1
2017-08-02,11,25,48,1
2017-08-02,11,25,50,2
2017-08-02,11,25,55,2
2017-08-02,11,25,90,1
2017-08-02,11,25,115,1
2017-08-02,11,25,118,1
2017-08-02,11,25,223,1
2017-08-02,11,26,6,1
2017-08-02,11,26,8,2
2017-08-02,11,26,13,1
2017-08-02,11,26,18,2
2017-08-02,11,26,22,1
2017-08-02,11,26,31,1
2017-08-02,11,26,39,4
2017-08-02,11,26,51,1
2017-08-02,11,26,60,1
2017-08-02,11,26,90,1
2017-08-02,11,26,133,1
2017-08-02,11,26,161,1
2017-08-02,11,26,206,1
2017-08-02,11,27,9,1
2017-08-02,11,27,10,1
2017-08-02,11,27,19,2
2017-08-02,11,27,22,3
2017-08-02,11,27,24,3
2017-08-02,11,27,26,1
2017-08-02,11,27,27,4
2017-08-02,11,27,29,1
2017-08-02,11,27,39,2
2017-08-02,11,27,47,1
2017-08-02,11,27,55,1
2017-08-02,11,27,56,1
2017-08-02,11,27,70,1
2017-08-02,11,27,72,2
2017-08-02,11,27,79,1
2017-08-02,11,27,86,1
2017-08-02,11,29,9,1
2017-08-02,11,29,17,1
2017-08-02,11,29,27,2
2017-08-02,11,29,29,1
2017-08-02,11,29,73,1
2017-08-02,11,29,95,2
2017-08-02,11,30,10,1
2017-08-02,11,30,90,3
2017-08-02,11,31,2,1
2017-08-02,11,31,6,1
2017-08-02,11,31,24,2
2017-08-02,11,31,41,1
2017-08-02,11,31,50,1
2017-08-02,11,31,61,1
2017-08-02,11,31,71,1
2017-08-02,11,31,79,1
2017-08-02,11,31,90,1
2017-08-02,11,31,115,1
2017-08-02,11,32,6,2
2017-08-02,11,32,22,1
2017-08-02,11,32,25,1
2017-08-02,11,32,32,1
2017-08-02,11,32,50,1
2017-08-02,11,32,65,1
2017-08-02,11,33,6,1
2017-08-02,11,33,15,1
2017-08-02,11,33,16,1
2017-08-02,11,33,33,1
2017-08-02,11,33,41,1
2017-08-02,11,33,55,1
2017-08-02,11,33,65,1
2017-08-02,11,33,73,1
2017-08-02,11,33,109,1
2017-08-02,11,33,118,1
2017-08-02,11,34,5,2
2017-08-02,11,34,15,1
2017-08-02,11,34,17,1
2017-08-02,11,34,31,1
2017-08-02,11,34,34,1
2017-08-02,11,34,50,1
2017-08-02,11,34,51,1
2017-08-02,11,34,61,1
2017-08-02,11,34,67,1
2017-08-02,11,34,76,1
2017-08-02,11,34,86,1
2017-08-02,11,34,90,1
2017-08-02,11,36,5,1
2017-08-02,11,36,17,1
2017-08-02,11,36,36,2
2017-08-02,11,36,51,2
2017-08-02,11,36,56,1
2017-08-02,11,36,102,1
2017-08-02,11,36,273,1
2017-08-02,11,39,3,1
2017-08-02,11,39,4,1
2017-08-02,11,39,6,1
2017-08-02,11,39,15,1
2017-08-02,11,39,17,1
2017-08-02,11,39,22,1
2017-08-02,11,39,24,3
2017-08-02,11,39,39,3
2017-08-02,11,39,41,1
2017-08-02,11,39,47,1
2017-08-02,11,39,60,3
2017-08-02,11,39,67,1
2017-08-02,11,39,70,1
2017-08-02,11,39,72,2
2017-08-02,11,39,73,1
2017-08-02,11,39,76,1
2017-08-02,11,39,158,1
2017-08-02,11,40,22,1
2017-08-02,11,40,72,2
2017-08-02,11,40,90,1
2017-08-02,11,41,9,1
2017-08-02,11,41,10,1
2017-08-02,11,41,16,4
2017-08-02,11,41,24,1
2017-08-02,11,41,41,1
2017-08-02,11,41,50,4
2017-08-02,11,41,56,1
2017-08-02,11,41,64,1
2017-08-02,11,41,80,1
2017-08-02,11,41,92,1
2017-08-02,11,41,103,1
2017-08-02,11,41,151,1
2017-08-02,11,41,204,1
2017-08-02,11,42,60,1
2017-08-02,11,44,18,1
2017-08-02,11,44,64,1
2017-08-02,11,44,118,1
2017-08-02,11,45,55,1
2017-08-02,11,46,15,1
2017-08-02,11,46,41,1
2017-08-02,11,46,55,2
2017-08-02,11,46,72,1
2017-08-02,11,46,90,1
2017-08-02,11,46,140,1
2017-08-02,11,46,172,1
2017-08-02,11,47,16,2
2017-08-02,11,47,24,1
2017-08-02,11,47,56,1
2017-08-02,11,47,109,1
2017-08-02,11,47,251,1
2017-08-02,11,48,16,2
2017-08-02,11,48,30,1
2017-08-02,11,48,31,1
2017-08-02,11,48,60,1
2017-08-02,11,48,70,1
2017-08-02,11,48,80,1
2017-08-02,11,49,34,1
2017-08-02,11,49,48,1
2017-08-02,11,50,6,1
2017-08-02,11,50,16,2
2017-08-02,11,50,41,1
2017-08-02,11,50,55,2
2017-08-02,11,50,61,1
2017-08-02,11,51,17,1
2017-08-02,11,51,18,1
2017-08-02,11,51,21,2
2017-08-02,11,51,60,1
2017-08-02,11,51,64,1
2017-08-02,11,51,101,1
2017-08-02,11,51,102,1
2017-08-02,11,52,103,1
2017-08-02,11,53,35,1
2017-08-02,11,55,5,1
2017-08-02,11,55,6,1
2017-08-02,11,55,9,1
2017-08-02,11,55,10,1
2017-08-02,11,55,14,1
2017-08-02,11,55,16,1
2017-08-02,11,55,24,4
2017-08-02,11,55,34,1
2017-08-02,11,55,41,1
2017-08-02,11,55,52,1
2017-08-02,11,55,55,3
2017-08-02,11,55,56,2
2017-08-02,11,55,61,1
2017-08-02,11,55,63,1
2017-08-02,11,55,64,3
2017-08-02,11,55,66,1
2017-08-02,11,55,67,1
2017-08-02,11,55,72,3
2017-08-02,11,55,76,1
2017-08-02,11,55,80,1
2017-08-02,11,55,86,1
2017-08-02,11,55,90,1
2017-08-02,11,55,92,1
2017-08-02,11,55,154,1
2017-08-02,11,55,223,1
2017-08-02,11,55,237,1
2017-08-02,11,56,3,1
2017-08-02,11,56,15,1
2017-08-02,11,56,16,2
2017-08-02,11,56,19,1
2017-08-02,11,56,27,2
2017-08-02,11,56,31,2
2017-08-02,11,56,41,2
2017-08-02,11,56,55,1
2017-08-02,11,56,56,2
2017-08-02,11,56,72,2
2017-08-02,11,56,80,1
2017-08-02,11,57,9,1
2017-08-02,11,57,21,1
2017-08-02,11,57,22,1
2017-08-02,11,58,80,1
2017-08-02,11,59,5,1
2017-08-02,11,59,59,1
2017-08-02,11,59,138,1
2017-08-02,11,60,39,1
2017-08-02,11,61,3,1
2017-08-02,11,61,21,1
2017-08-02,11,61,41,1
2017-08-02,11,61,44,2
2017-08-02,11,61,61,1
2017-08-02,11,61,69,1
2017-08-02,11,61,72,1
2017-08-02,11,61,76,1
2017-08-02,11,61,79,1
2017-08-02,11,61,90,1
2017-08-02,11,61,138,1
2017-08-02,11,61,151,1
2017-08-02,11,61,237,1
2017-08-02,11,62,6,3
2017-08-02,11,62,13,1
2017-08-02,11,62,15,1
2017-08-02,11,62,16,1
2017-08-02,11,62,33,1
2017-08-02,11,63,6,1
2017-08-02,11,63,21,2
2017-08-02,11,63,41,1
2017-08-02,11,63,60,1
2017-08-02,11,63,61,2
2017-08-02,11,63,63,1
2017-08-02,11,63,64,1
2017-08-02,11,63,72,2
2017-08-02,11,63,76,1
2017-08-02,11,63,239,1
2017-08-02,11,64,8,1
2017-08-02,11,64,16,1
2017-08-02,11,64,17,2
2017-08-02,11,64,19,1
2017-08-02,11,64,21,2
2017-08-02,11,64,26,2
2017-08-02,11,64,41,1
2017-08-02,11,64,63,2
2017-08-02,11,64,64,1
2017-08-02,11,64,70,1
2017-08-02,11,64,71,1
2017-08-02,11,64,80,1
2017-08-02,11,65,16,1
2017-08-02,11,65,65,2
2017-08-02,11,65,90,1
2017-08-02,11,65,92,1
2017-08-02,11,65,163,1
2017-08-02,11,67,21,1
2017-08-02,11,67,36,1
2017-08-02,11,67,67,1
2017-08-02,11,67,70,1
2017-08-02,11,67,74,1
2017-08-02,11,69,15,1
2017-08-02,11,69,48,1
2017-08-02,11,69,64,1
2017-08-02,11,69,69,1
2017-08-02,11,69,77,1
2017-08-02,11,69,158,1
2017-08-02,11,70,14,1
2017-08-02,11,70,16,2
2017-08-02,11,70,20,2
2017-08-02,11,70,25,1
2017-08-02,11,70,31,1
2017-08-02,11,70,34,2
2017-08-02,11,70,61,1
2017-08-02,11,70,70,1
2017-08-02,11,70,71,1
2017-08-02,11,70,72,1
2017-08-02,11,70,150,1
2017-08-02,11,71,15,2
2017-08-02,11,71,18,1
2017-08-02,11,71,20,1
2017-08-02,11,71,50,1
2017-08-02,11,71,59,1
2017-08-02,11,71,61,1
2017-08-02,11,71,71,1
2017-08-02,11,71,88,1
2017-08-02,11,72,3,1
2017-08-02,11,72,41,1
2017-08-02,11,72,47,1
2017-08-02,11,72,55,1
2017-08-02,11,72,57,1
2017-08-02,11,72,60,1
2017-08-02,11,72,62,4
2017-08-02,11,72,72,1
2017-08-02,11,72,144,1
2017-08-02,11,73,1,1
2017-08-02,11,73,22,1
2017-08-02,11,73,24,1
2017-08-02,11,73,111,1
2017-08-02,11,74,10,1
2017-08-02,11,74,59,1
2017-08-02,11,74,104,1
2017-08-02,11,74,157,1
2017-08-02,11,76,5,1
2017-08-02,11,76,14,1
2017-08-02,11,76,15,2
2017-08-02,11,76,39,2
2017-08-02,11,76,64,2
2017-08-02,11,76,194,1
2017-08-02,11,77,10,1
2017-08-02,11,77,16,1
2017-08-02,11,77,47,1
2017-08-02,11,77,71,1
2017-08-02,11,78,61,1
2017-08-02,11,79,9,2
2017-08-02,11,79,24,3
2017-08-02,11,79,27,1
2017-08-02,11,79,31,1
2017-08-02,11,79,47,1
2017-08-02,11,79,62,3
2017-08-02,11,79,64,1
2017-08-02,11,80,19,1
2017-08-02,11,80,39,1
2017-08-02,11,80,62,3
2017-08-02,11,80,79,2
2017-08-02,11,81,88,1
2017-08-02,11,84,64,1
2017-08-02,11,85,16,1
2017-08-02,11,85,41,1
2017-08-02,11,85,67,1
2017-08-02,11,85,74,2
2017-08-02,11,85,115,1
2017-08-02,11,86,9,2
2017-08-02,11,86,18,1
2017-08-02,11,86,19,1
2017-08-02,11,86,24,1
2017-08-02,11,86,33,1
2017-08-02,11,86,34,1
2017-08-02,11,86,40,1
2017-08-02,11,86,50,2
2017-08-02,11,86,55,1
2017-08-02,11,86,60,1
2017-08-02,11,86,64,1
2017-08-02,11,86,70,1
2017-08-02,11,86,76,1
2017-08-02,11,88,18,1
2017-08-02,11,88,19,1
2017-08-02,11,88,21,1
2017-08-02,11,88,34,2
2017-08-02,11,88,41,1
2017-08-02,11,88,50,1
2017-08-02,11,88,60,1
2017-08-02,11,88,64,1
2017-08-02,11,88,77,1
2017-08-02,11,88,80,1
2017-08-02,11,89,13,1
2017-08-02,11,89,26,1
2017-08-02,11,89,73,1
2017-08-02,11,90,10,2
2017-08-02,11,90,16,2
2017-08-02,11,90,17,1
2017-08-02,11,90,25,1
2017-08-02,11,90,30,1
2017-08-02,11,90,41,1
2017-08-02,11,90,49,1
2017-08-02,11,90,72,1
2017-08-02,11,90,77,1
2017-08-02,11,90,90,1
2017-08-02,11,91,27,1
2017-08-02,11,92,31,1
2017-08-02,11,92,36,1
2017-08-02,11,92,46,1
2017-08-02,11,92,90,1
2017-08-02,11,92,92,1
2017-08-02,11,97,9,1
2017-08-02,11,97,145,1
2017-08-02,11,99,6,1
2017-08-02,11,99,44,1
2017-08-02,11,100,26,1
2017-08-02,11,101,17,1
2017-08-02,11,101,18,1
2017-08-02,11,102,18,2
2017-08-02,11,102,69,1
2017-08-02,11,106,6,1
2017-08-02,11,107,15,1
2017-08-02,11,107,16,1
2017-08-02,11,107,18,1
2017-08-02,11,107,24,1
2017-08-02,11,107,27,1
2017-08-02,11,107,72,1
2017-08-02,11,107,236,1
2017-08-02,11,109,24,1
2017-08-02,11,110,9,1
2017-08-02,11,110,71,1
2017-08-02,11,114,17,1
2017-08-02,11,115,27,1
2017-08-02,11,117,73,1
2017-08-02,11,118,50,1
2017-08-02,11,118,60,1
2017-08-02,11,118,77,1
2017-08-02,11,119,25,1
2017-08-02,11,119,72,1
2017-08-02,11,120,61,1
2017-08-02,11,133,6,1
2017-08-02,11,133,72,1
2017-08-02,11,135,9,1
2017-08-02,11,135,13,1
2017-08-02,11,138,25,1
2017-08-02,11,139,46,1
2017-08-02,11,140,6,1
2017-08-02,11,140,163,1
2017-08-02,11,141,79,1
2017-08-02,11,149,39,1
2017-08-02,11,149,93,1
2017-08-02,11,149,179,1
2017-08-02,11,151,83,2
2017-08-02,11,152,49,1
2017-08-02,11,155,6,1
2017-08-02,11,158,1,1
2017-08-02,11,158,27,1
2017-08-02,11,158,39,1
2017-08-02,11,161,22,1
2017-08-02,11,162,162,1
2017-08-02,11,164,17,1
2017-08-02,11,165,71,1
2017-08-02,11,167,347,2
2017-08-02,11,168,54,1
2017-08-02,11,168,144,1
2017-08-02,11,168,168,2
2017-08-02,11,170,42,1
2017-08-02,11,170,61,1
2017-08-02,11,179,120,1
2017-08-02,11,191,111,1
2017-08-02,11,192,81,1
2017-08-02,11,204,27,1
2017-08-02,11,206,6,1
2017-08-02,11,211,42,1
2017-08-02,11,218,27,1
2017-08-02,11,223,88,1
2017-08-02,11,236,293,1
2017-08-02,11,238,1,1
2017-08-02,11,253,41,1
2017-08-02,11,299,14,1
2017-08-02,11,299,56,1
2017-08-02,11,326,143,1
2017-08-02,11,385,126,1
2017-08-02,11,951,481,1
2017-08-02,13,0,61,1
2017-08-02,13,0,73,1
2017-08-02,13,1,1,1
2017-08-02,13,1,13,2
2017-08-02,13,1,18,2
2017-08-02,13,1,20,1
2017-08-02,13,1,24,2
2017-08-02,13,1,26,1
2017-08-02,13,1,47,2
2017-08-02,13,1,73,1
2017-08-02,13,1,76,1
2017-08-02,13,1,79,1
2017-08-02,13,1,135,1
2017-08-02,13,2,6,1
2017-08-02,13,2,19,1
2017-08-02,13,2,40,1
2017-08-02,13,2,72,1
2017-08-02,13,3,1,1
2017-08-02,13,3,6,1
2017-08-02,13,3,9,1
2017-08-02,13,3,10,1
2017-08-02,13,3,17,1
2017-08-02,13,3,19,1
2017-08-02,13,3,27,2
2017-08-02,13,3,64,1
2017-08-02,13,3,73,1
2017-08-02,13,3,76,1
2017-08-02,13,3,206,1
2017-08-02,13,5,6,1
2017-08-02,13,5,16,1
2017-08-02,13,5,21,1
2017-08-02,13,5,22,1
2017-08-02,13,5,31,1
2017-08-02,13,5,39,1
2017-08-02,13,5,57,1
2017-08-02,13,5,61,1
2017-08-02,13,5,110,1
2017-08-02,13,5,167,1
2017-08-02,13,5,329,3
2017-08-02,13,6,3,2
2017-08-02,13,6,5,1
2017-08-02,13,6,9,2
2017-08-02,13,6,16,5
2017-08-02,13,6,20,3
2017-08-02,13,6,21,1
2017-08-02,13,6,24,1
2017-08-02,13,6,25,1
2017-08-02,13,6,26,1
2017-08-02,13,6,27,4
2017-08-02,13,6,29,1
2017-08-02,13,6,31,1
2017-08-02,13,6,39,1
2017-08-02,13,6,41,2
2017-08-02,13,6,47,1
2017-08-02,13,6,55,2
2017-08-02,13,6,60,1
2017-08-02,13,6,64,1
2017-08-02,13,6,70,1
2017-08-02,13,6,72,2
2017-08-02,13,6,76,1
2017-08-02,13,6,79,1
2017-08-02,13,6,86,3
2017-08-02,13,6,89,1
2017-08-02,13,6,108,1
2017-08-02,13,6,182,1
2017-08-02,13,8,1,1
2017-08-02,13,8,13,1
2017-08-02,13,8,15,2
2017-08-02,13,8,24,3
2017-08-02,13,8,26,1
2017-08-02,13,8,39,1
2017-08-02,13,8,56,1
2017-08-02,13,8,64,2
2017-08-02,13,8,70,1
2017-08-02,13,8,72,1
2017-08-02,13,8,79,1
2017-08-02,13,9,6,2
2017-08-02,13,9,8,1
2017-08-02,13,9,9,4
2017-08-02,13,9,13,1
2017-08-02,13,9,15,1
2017-08-02,13,9,16,3
2017-08-02,13,9,17,2
2017-08-02,13,9,18,1
2017-08-02,13,9,24,6
2017-08-02,13,9,26,2
2017-08-02,13,9,27,4
2017-08-02,13,9,36,1
2017-08-02,13,9,47,1
2017-08-02,13,9,50,1
2017-08-02,13,9,60,1
2017-08-02,13,9,63,1
2017-08-02,13,9,64,2
2017-08-02,13,9,72,1
2017-08-02,13,9,79,1
2017-08-02,13,9,86,2
2017-08-02,13,9,89,1
2017-08-02,13,9,102,1
2017-08-02,13,9,117,1
2017-08-02,13,9,141,1
2017-08-02,13,9,158,1
2017-08-02,13,9,1012,1
2017-08-02,13,10,3,1
2017-08-02,13,10,10,2
2017-08-02,13,10,22,2
2017-08-02,13,10,24,2
2017-08-02,13,10,32,1
2017-08-02,13,10,36,1
2017-08-02,13,10,41,1
2017-08-02,13,10,56,1
2017-08-02,13,10,61,1
2017-08-02,13,10,71,1
2017-08-02,13,10,72,1
2017-08-02,13,10,74,1
2017-08-02,13,10,77,1
2017-08-02,13,10,80,2
2017-08-02,13,10,90,1
2017-08-02,13,10,152,1
2017-08-02,13,13,1,1
2017-08-02,13,13,6,1
2017-08-02,13,13,12,1
2017-08-02,13,13,13,1
2017-08-02,13,13,15,1
2017-08-02,13,13,17,1
2017-08-02,13,13,18,1
2017-08-02,13,13,22,4
2017-08-02,13,13,24,3
2017-08-02,13,13,39,1
2017-08-02,13,13,70,1
2017-08-02,13,13,72,1
2017-08-02,13,13,135,1
2017-08-02,13,14,5,1
2017-08-02,13,14,16,2
2017-08-02,13,14,19,1
2017-08-02,13,14,32,2
2017-08-02,13,14,39,1
2017-08-02,13,14,55,1
2017-08-02,13,14,149,1
2017-08-02,13,15,2,1
2017-08-02,13,15,6,2
2017-08-02,13,15,15,2
2017-08-02,13,15,16,1
2017-08-02,13,15,19,4
2017-08-02,13,15,20,1
2017-08-02,13,15,23,1
2017-08-02,13,15,24,1
2017-08-02,13,15,25,1
2017-08-02,13,15,27,1
2017-08-02,13,15,41,3
2017-08-02,13,15,45,1
2017-08-02,13,15,55,1
2017-08-02,13,15,56,1
2017-08-02,13,15,61,1
2017-08-02,13,15,67,1
2017-08-02,13,15,72,5
2017-08-02,13,15,76,1
2017-08-02,13,15,194,1
2017-08-02,13,16,6,1
2017-08-02,13,16,14,1
2017-08-02,13,16,15,4
2017-08-02,13,16,16,9
2017-08-02,13,16,19,2
2017-08-02,13,16,20,2
2017-08-02,13,16,22,1
2017-08-02,13,16,24,3
2017-08-02,13,16,26,1
2017-08-02,13,16,27,1
2017-08-02,13,16,31,1
2017-08-02,13,16,40,1
2017-08-02,13,16,41,2
2017-08-02,13,16,55,7
2017-08-02,13,16,60,2
2017-08-02,13,16,61,1
2017-08-02,13,16,72,2
2017-08-02,13,16,86,1
2017-08-02,13,16,88,1
2017-08-02,13,16,90,1
2017-08-02,13,16,149,1
2017-08-02,13,16,266,1
2017-08-02,13,17,1,2
2017-08-02,13,17,8,1
2017-08-02,13,17,17,4
2017-08-02,13,17,18,6
2017-08-02,13,17,22,1
2017-08-02,13,17,24,1
2017-08-02,13,17,37,1
2017-08-02,13,17,72,1
2017-08-02,13,17,77,1
